STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,LOCATION,Pays,SKILL,Compétences,OBS_VALUE,Observation Value,OBS_STATUS,Observation Status,UNIT_MEASURE,Unit of Measures,UNIT_MULT,Multiplier,BASE_PER,Base reference period
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,GRC,Grèce,11-3,gestion des ressources matÃ©rielles,-0.466,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,GRC,Grèce,11-4,gestion des ressources humaines,-0.052,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,GRC,Grèce,11-5,gestion du temps,-0.209,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,GRC,Grèce,11,la gestion des ressources,-0.326,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,ISL,Islande,04-4,raisonnement et rÃ©solution de problÃ¨mes,0.032,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,GRC,Grèce,12-3,gÃ©ographie,-0.068,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,GRC,Grèce,12-4,physique,-0.084,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,GRC,Grèce,12-5,sociologie et anthropologie,-0.197,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,GRC,Grèce,12,savoir scientifique,-0.104,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,GRC,Grèce,13-1,coordination,-0.212,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,GRC,Grèce,13-2,jugement et prise de dÃ©cision,0.039,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,GRC,Grèce,13-3,persuasion et nÃ©gociation,-0.067,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,GRC,Grèce,13-4,capacitÃ© de perception sociale,-0.217,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,GRC,Grèce,13,compÃ©tences sociales,-0.209,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,GRC,Grèce,14-1,enseignement et formation,0.102,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,GRC,Grèce,14,enseignement et formation,0.21,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,HUN,Hongrie,01-1,beaux-arts,0.009,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,HUN,Hongrie,01-2,histoire et archÃ©ologie,-0.07,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,HUN,Hongrie,01-3,philosophie et thÃ©ologie,0.132,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,HUN,Hongrie,01,arts et lettres,0.06,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,HUN,Hongrie,02-1,capacitÃ©s d'adaptation et de rÃ©silience,-0.012,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,HUN,Hongrie,02-2,motivation et engagement,-0.55,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,HUN,Hongrie,02-3,auto-gestion et rigueur,-0.235,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,HUN,Hongrie,02-4,valeurs,-0.155,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,HUN,Hongrie,02,attitudes,-0.447,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,HUN,Hongrie,03-1,travail de bureau,0.101,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,HUN,Hongrie,03-2,services aux clients et Ã  la personne,-0.451,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,HUN,Hongrie,03-3,vente et commercialisation,-0.171,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,HUN,Hongrie,03,processus d'affaires,-0.306,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,HUN,Hongrie,04-1,apprentissage,0.013,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,HUN,Hongrie,04-2,originalitÃ©,-0.065,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,HUN,Hongrie,04-3,aptitudes quantitatives,-0.35,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,HUN,Hongrie,04-4,raisonnement et rÃ©solution de problÃ¨mes,0.105,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,HUN,Hongrie,04,compÃ©tences cognitives,-0.122,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,HUN,Hongrie,05-1,Ã‰coute active,-0.321,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,HUN,Hongrie,05-2,communication et mÃ©dias,-0.153,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,HUN,Hongrie,05-3,comprÃ©hension de l'Ã©crit,-0.047,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,HUN,Hongrie,05-4,oral,-0.07,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,HUN,Hongrie,05-5,Ã‰criture,0.039,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,HUN,Hongrie,05,compÃ©tences en communication,-0.202,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,HUN,Hongrie,06-1,programmation informatique,0.223,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,HUN,Hongrie,06-2,crÃ©ation de contenu digital,0.314,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,HUN,Hongrie,06-3,traitement des donnÃ©es,0.083,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,HUN,Hongrie,06-4,"sÃ©curitÃ© des technologies de l'information et de la communication, serveurs, et rÃ©seaux",0.077,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,HUN,Hongrie,06-5,outils de bureautique et logiciels de gestion,0.063,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,HUN,Hongrie,06-6,dÃ©veloppement web et technologies du cloud,0.03,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,HUN,Hongrie,06,compÃ©tences numÃ©riques,0.271,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,HUN,Hongrie,07-1,droit et administration,0.107,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,HUN,Hongrie,07-2,sÃ»retÃ© et sÃ©curitÃ© publiques,-0.106,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,HUN,Hongrie,07,connaissance du droit et de la sÃ©curitÃ© publique,0.026,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,HUN,Hongrie,08-1,mÃ©decine et dentisterie,-0.077,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,HUN,Hongrie,08-2,"psychologie, psychothÃ©rapie et conseil",-0.025,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,HUN,Hongrie,08,connaissances en mÃ©decine,-0.096,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,GRC,Grèce,02-4,valeurs,0.045,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,GRC,Grèce,02,attitudes,-0.465,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,HUN,Hongrie,09-2,capacitÃ©s physiques,-0.568,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,HUN,Hongrie,09-3,capacitÃ©s psychomotrices,-0.173,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,HUN,Hongrie,09,aptitudes physiques,-0.479,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,HUN,Hongrie,10-1,bÃ¢timent et construction,0.116,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,HUN,Hongrie,10-2,conception,0.089,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,HUN,Hongrie,10-3,ingÃ©nierie et technologie,0.226,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,HUN,Hongrie,10-4,production alimentaire,-0.596,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,HUN,Hongrie,10-5,installation et maintenance,-0.417,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,HUN,Hongrie,10-6,production et transformation,0.068,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,HUN,Hongrie,10-7,analyse du contrÃ´le qualitÃ©,0.05,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,HUN,Hongrie,10-8,tÃ©lÃ©communications,0.131,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,HUN,Hongrie,10-9,transports,-0.548,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,HUN,Hongrie,10,connaissance de la production et de la technologie,-0.138,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,HUN,Hongrie,11-1,administration et gestion,0.001,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,HUN,Hongrie,11-2,gestion des ressources financiÃ¨res,0.056,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,HUN,Hongrie,11-3,gestion des ressources matÃ©rielles,-0.56,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,HUN,Hongrie,11-4,gestion des ressources humaines,-0.011,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,HUN,Hongrie,11-5,gestion du temps,-0.148,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,HUN,Hongrie,11,la gestion des ressources,-0.242,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,HUN,Hongrie,12-1,biologie,0.051,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,HUN,Hongrie,12-2,chimie,0.266,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,HUN,Hongrie,12-3,gÃ©ographie,0.155,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,HUN,Hongrie,12-4,physique,0.153,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,HUN,Hongrie,12-5,sociologie et anthropologie,-0.088,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,HUN,Hongrie,12,savoir scientifique,0.229,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,HUN,Hongrie,13-1,coordination,-0.189,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,HUN,Hongrie,13-2,jugement et prise de dÃ©cision,-0.032,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,HUN,Hongrie,13-3,persuasion et nÃ©gociation,0.123,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,HUN,Hongrie,13-4,capacitÃ© de perception sociale,-0.166,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,HUN,Hongrie,13,compÃ©tences sociales,-0.105,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,HUN,Hongrie,14-1,enseignement et formation,-0.118,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,HUN,Hongrie,14,enseignement et formation,-0.221,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,ISL,Islande,01-1,beaux-arts,0.041,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,ISL,Islande,01-2,histoire et archÃ©ologie,0.087,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,ISL,Islande,01-3,philosophie et thÃ©ologie,-0.224,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,ISL,Islande,01,arts et lettres,-0.035,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,ISL,Islande,02-1,capacitÃ©s d'adaptation et de rÃ©silience,0.019,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,ISL,Islande,02-2,motivation et engagement,-0.23,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,ISL,Islande,02-3,auto-gestion et rigueur,-0.158,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,ISL,Islande,02-4,valeurs,-0.077,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,ISL,Islande,02,attitudes,-0.206,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,ISL,Islande,03-1,travail de bureau,-0.102,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,ISL,Islande,03-2,services aux clients et Ã  la personne,-0.261,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,ISL,Islande,03-3,vente et commercialisation,-0.02,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,ISL,Islande,03,processus d'affaires,-0.239,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,ISL,Islande,04-1,apprentissage,0.117,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,ISL,Islande,04-2,originalitÃ©,0.066,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,ISL,Islande,04-3,aptitudes quantitatives,-0.039,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,IRL,Irlande,10-5,installation et maintenance,-0.059,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,ISL,Islande,04,compÃ©tences cognitives,0.095,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,ISL,Islande,05-1,Ã‰coute active,-0.273,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,ISL,Islande,05-2,communication et mÃ©dias,-0.045,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,ISL,Islande,05-3,comprÃ©hension de l'Ã©crit,0.093,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,ISL,Islande,05-4,oral,-0.063,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,ISL,Islande,05-5,Ã‰criture,0.031,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,ISL,Islande,05,compÃ©tences en communication,-0.082,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,ISL,Islande,06-1,programmation informatique,0.057,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,ISL,Islande,06-2,crÃ©ation de contenu digital,0.102,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,ISL,Islande,06-3,traitement des donnÃ©es,0.008,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,ISL,Islande,06-4,"sÃ©curitÃ© des technologies de l'information et de la communication, serveurs, et rÃ©seaux",0.086,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,ISL,Islande,06-5,outils de bureautique et logiciels de gestion,0.03,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,ISL,Islande,06-6,dÃ©veloppement web et technologies du cloud,0.04,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,ISL,Islande,06,compÃ©tences numÃ©riques,0.111,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,ISL,Islande,07-1,droit et administration,0.187,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,ISL,Islande,07-2,sÃ»retÃ© et sÃ©curitÃ© publiques,-0.071,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,ISL,Islande,07,connaissance du droit et de la sÃ©curitÃ© publique,0.137,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,ISL,Islande,08-1,mÃ©decine et dentisterie,-0.121,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,ISL,Islande,08-2,"psychologie, psychothÃ©rapie et conseil",0.115,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,ISL,Islande,08,connaissances en mÃ©decine,0.024,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,ISL,Islande,09-1,capacitÃ©s auditives et orales,-0.033,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,ISL,Islande,09-2,capacitÃ©s physiques,-0.455,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,ISL,Islande,09-3,capacitÃ©s psychomotrices,-0.121,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,ISL,Islande,09,aptitudes physiques,-0.381,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,ISL,Islande,10-1,bÃ¢timent et construction,0.017,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,ISL,Islande,10-2,conception,-0.034,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,ISL,Islande,10-3,ingÃ©nierie et technologie,0.098,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,ISL,Islande,10-4,production alimentaire,-0.284,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,ISL,Islande,10-5,installation et maintenance,-0.307,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,ISL,Islande,10-6,production et transformation,0.112,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,ISL,Islande,10-7,analyse du contrÃ´le qualitÃ©,0.123,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,ISL,Islande,10-8,tÃ©lÃ©communications,0.056,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,ISL,Islande,10-9,transports,-0.109,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,ISL,Islande,10,connaissance de la production et de la technologie,-0.042,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,ISL,Islande,11-1,administration et gestion,0.127,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,ISL,Islande,11-2,gestion des ressources financiÃ¨res,0.161,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,ISL,Islande,11-3,gestion des ressources matÃ©rielles,-0.396,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,ISL,Islande,11-4,gestion des ressources humaines,0.088,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,ISL,Islande,11-5,gestion du temps,-0.02,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,ISL,Islande,11,la gestion des ressources,0.025,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,ISL,Islande,12-1,biologie,-0.041,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,ISL,Islande,12-2,chimie,-0.041,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,ISL,Islande,12-3,gÃ©ographie,0.105,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,ISL,Islande,12-4,physique,0.077,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,ISL,Islande,12-5,sociologie et anthropologie,0.095,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,ISL,Islande,12,savoir scientifique,0.089,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,ISL,Islande,13-1,coordination,-0.022,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,ISL,Islande,13-2,jugement et prise de dÃ©cision,-0.184,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,ISL,Islande,13-4,capacitÃ© de perception sociale,0.131,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,ISL,Islande,13,compÃ©tences sociales,0.159,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,ISL,Islande,14-1,enseignement et formation,-0.075,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,ISL,Islande,14,enseignement et formation,-0.14,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,IRL,Irlande,01-1,beaux-arts,0.131,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,IRL,Irlande,01-2,histoire et archÃ©ologie,0.035,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,IRL,Irlande,01-3,philosophie et thÃ©ologie,-0.319,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,IRL,Irlande,01,arts et lettres,-0.063,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,IRL,Irlande,02-1,capacitÃ©s d'adaptation et de rÃ©silience,0.062,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,IRL,Irlande,02-2,motivation et engagement,-0.286,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,IRL,Irlande,02-3,auto-gestion et rigueur,-0.218,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,IRL,Irlande,02-4,valeurs,0.006,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,IRL,Irlande,02,attitudes,-0.194,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,IRL,Irlande,03-1,travail de bureau,-0.354,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,IRL,Irlande,03-2,services aux clients et Ã  la personne,-0.323,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,IRL,Irlande,03-3,vente et commercialisation,-0.433,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,IRL,Irlande,03,processus d'affaires,-0.695,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,IRL,Irlande,04-1,apprentissage,0.365,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,IRL,Irlande,04-2,originalitÃ©,-0.005,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,IRL,Irlande,04-3,aptitudes quantitatives,-0.373,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,IRL,Irlande,04-4,raisonnement et rÃ©solution de problÃ¨mes,0.03,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,IRL,Irlande,04,compÃ©tences cognitives,0.056,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,IRL,Irlande,05-1,Ã‰coute active,-0.395,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,IRL,Irlande,05-2,communication et mÃ©dias,-0.078,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,IRL,Irlande,05-3,comprÃ©hension de l'Ã©crit,0.048,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,IRL,Irlande,05-4,oral,-0.064,,A,,,,,,,
DATAFLOW,OECD:DF_S4J2022(1.0),Besoins de compétences par pays,I,IRL,Irlande,05-5,Ã‰criture,0.002,,A,,,,,,,
